stratum,ticker,name_short,article_id,timestamp,category,match_mode,sparsity_tier,is_bulk_listing,n_tickers_in_article,title,n_hits,code_present,name_present,body_len,evidence,verdict,note
tier:silent,1410,南染,M.1629109375.A.95E,2021-08-16 18:22:55,情報,code,silent,False,8,[情報] 0816八大公股銀行買賣超排行,1,True,False,3453,"[代號] …27      奇力新          -687
28      國票金          1421            28      集盛            -683
29      大成鋼          【1410】            29      宇環            -642
30      中纖            1390            30      欣興            -629
31      台新金…",,
tier:silent,1525,江申,M.1610983984.A.3E8,2021-01-18 23:33:04,新聞,code,silent,False,6,Re: [新聞] 大陸童裝「淘帝-KY」財報不實 董事及,1,True,True,858,"[代號] …計師事務所內部調整之更換會
計師者」之情事,須依規定發佈重大訊息,而截至109/09/30,施景彬會計師及江明南會
計師所簽證之上市櫃(興櫃)及公開發行公司列表如下:

上市1402遠東新世紀股份有限公司
上市1417嘉裕股份有限公司
上市【1525】江申工業股份有限公司
上市3090日電貿股份有限公
上市1340勝悅新材料有限公司
上市1451年興紡織股份有限公司
上市1907永豐餘投資控股股份有限公
上市2337旺宏電子股份有限公司
上市2412中華電信股份有限公司
上市2450神腦…",,
tier:silent,3055,蔚華科,M.1643257999.A.6BB,2022-01-27 12:33:19,新聞,name,silent,False,1,[新聞] 證交所公布肥貓名單 宏達電董監事酬金423 萬居首,1,False,True,1018,"[簡稱(name)] …但公司109年稅後虧損59.49億元
。

台開排行第2,平均董監事酬金領332萬元,但稅後虧損達18.29億元;大同董監事均酬達
219萬元,排名第3,大同當年虧損10.76億元。

第4至10名分別為達運、州巧、無敵、中和、同開、東華、【蔚華科】,每位董監事酬金在88
萬至150萬元左右。

第11至20名依序為一詮、元晶、立德、欣巴巴、如興、華上、兆赫、華紙、農林與阿瘦,
董監事均酬在56萬至85萬元左右。

證交所公告的資訊包含公司代號、公司名稱、109年稅後虧損金額、董監事酬…",,
tier:silent,2611,志信,M.1639059223.A.3F4,2021-12-09 22:13:43,標的,code,silent,False,7,[標的] 12/2~12/9號地緣券商可能有買,1,True,True,380,"[代號] …幫助。

2883 開發金
5608 四維航
1611 中電
2312 金寶
1444 力麗
1409 新纖
2617 台航
1710 東聯
1414 東和
4414 如興
2612 中航
1616 億泰
2104 中橡
2211 長榮鋼
【2611】 志信

另外試算表表列:
https://reurl.cc/zWVlqa
-----
Sent from JPTT on my iPhone

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.141.129.143 (…",,
tier:silent,1108,幸福,M.1636368169.A.3EC,2021-11-08 18:42:49,情報,code,silent,False,5,[情報] 1108 上市櫃外資投信同買排行,1,True,False,1079,"[代號] …[情報] 【1108】 上市櫃外資投信同買排行
排行   股票名稱    成交    漲跌  投信買  外資買

1      2303聯電    62.5    +2.1   7264   39068
2      2409友達    21.1    +0.4…",,
tier:silent,2359,所羅門,M.1702159649.A.4EF,2023-12-10 06:07:29,心得,name,silent,False,3,[心得] 台股2023年漲幅排行榜(至12/8號) 已刪文,1,False,True,2445,"[簡稱(name)] …系統機殼
6122 擎邦     17.1    67.6    295.3%  77.3    -12.5%  公共工程設計管理統包
5432 新門     27.3    106.5   290.1%  110.5   -3.6%   【所羅門】集團LCD模組
6139 亞翔     37.65   144.5   283.8%  159.5   -9.4%   無塵室及機電工程
3548 兆利     60.6    225.5   272.1%  254     -11.2%…",,
tier:silent,2427,三商電,M.1690422189.A.C99,2023-07-27 09:43:09,請益,code,silent,False,1,[請益] 2427 三商電狂噴 但是我沒找到有啥新聞 已刪文,3,True,True,148,"[代號] …[請益] 【2427】 三商電狂噴 但是我沒找到有啥新聞 已刪文
剛剛看到三商電狂噴
然後找了一下新聞
也沒找到啥資訊
為啥突然狂噴了呢?


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.51.157.25 (臺灣)
※ 文章網址:
ht…
[簡稱(name)] …[請益] 2427 【三商電】狂噴 但是我沒找到有啥新聞 已刪文
剛剛看到三商電狂噴
然後找了一下新聞
也沒找到啥資訊
為啥突然狂噴了呢?


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.51.157.25 (臺灣)
※ 文章網址:
https:…
[簡稱(name)] …[請益] 2427 三商電狂噴 但是我沒找到有啥新聞 已刪文
剛剛看到【三商電】狂噴
然後找了一下新聞
也沒找到啥資訊
為啥突然狂噴了呢?


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.51.157.25 (臺灣)
※ 文章網址:
https://www.ptt.cc/bbs/Stock/M.…",,
tier:silent,2374,佳能,M.1713881039.A.B36,2024-04-23 22:03:59,情報,code,silent,False,9,[情報] 113年04月23日信用交易統計,2,True,True,1345,"[代號] …0   張
2330台積電
資減     424   張
券增      33   張
3715定穎投控
資增   1,397   張
券增   1,744   張
2354鴻準
資增   1,358   張
券增      64   張
【2374】佳能
資增   2,206   張
券增     332   張
2206三陽工業
資增   1,405   張
停券
2501國建
資增   1,342   張
券增   1,353   張
2101南港
資增   3,278   張
停…
[簡稱(name_with_context)] …張
2330台積電
資減     424   張
券增      33   張
3715定穎投控
資增   1,397   張
券增   1,744   張
2354鴻準
資增   1,358   張
券增      64   張
2374【佳能】
資增   2,206   張
券增     332   張
2206三陽工業
資增   1,405   張
停券
2501國建
資增   1,342   張
券增   1,353   張
2101南港
資增   3,278   張
停券…",,
tier:silent,1608,華榮,M.1622747786.A.8A3,2021-06-04 03:16:26,新聞,code,silent,False,9,[新聞] 股新常態 從海運、鋼鐵、線纜到面板…遍 地開花,3,True,True,2872,"[代號] …前,台灣的海運及鋼鐵股先視為漲多拉回。惟當沖比重高所帶出來的巨額成交金額,
例如兩大產業占台股比重超過四成乃至五成,畢竟不是好現象,低檔皆以月線為停利參考
。

另外,銅價格站穩萬美元之上就隨時有創新高機會,這給予第一銅(2009)、華榮(【1608】
)、大亞(1609)隨時有拉抬藉口。銅是一切工業之母,汽車及電子的PCB需求最為殷
切。尤其全球邁向電動車市場,而電動車銅的用量是一般汽車的六倍,長線來看各國都開
出何時要全面轉換為電動車以達減少排碳,所以高盛看銅價兩萬美元並不令人意外,…
[代號] …銅是一切工業之母,汽車及電子的PCB需求最為殷
切。尤其全球邁向電動車市場,而電動車銅的用量是一般汽車的六倍,長線來看各國都開
出何時要全面轉換為電動車以達減少排碳,所以高盛看銅價兩萬美元並不令人意外,這一
類族群以華新(1605)、華榮(【1608】)、第一銅(2009)、大亞(1609)、億泰(1616)
較被看好,第二季營益率都快速拉升。與碳有關的就是鋼鐵,中國身為排碳大國,已祭出
減排(碳中和),所以一連串要鋼鐵廠減產、取消出口退稅,或是進一步對出口課稅都是可
以預期的,但是美國…
[簡稱(name_with_context)] …大跌前,台灣的海運及鋼鐵股先視為漲多拉回。惟當沖比重高所帶出來的巨額成交金額,
例如兩大產業占台股比重超過四成乃至五成,畢竟不是好現象,低檔皆以月線為停利參考
。

另外,銅價格站穩萬美元之上就隨時有創新高機會,這給予第一銅(2009)、【華榮】(1608
)、大亞(1609)隨時有拉抬藉口。銅是一切工業之母,汽車及電子的PCB需求最為殷
切。尤其全球邁向電動車市場,而電動車銅的用量是一般汽車的六倍,長線來看各國都開
出何時要全面轉換為電動車以達減少排碳,所以高盛看銅價兩萬美元並不…",,
tier:silent,2390,云辰,M.1518702399.A.9F4,2018-02-15 21:46:39,其他,code,silent,False,4,[其他] 丁酉年-年度排行榜 已刪文,1,True,True,3148,"[代號] …0.65   1.85    9.84%   -43.68
4746台耀        51.60   0.00    0.00%   -42.41
3189景碩        46.90   0.25    0.54%   -41.99
【2390】云辰        10.05   0.15    1.52%   -41.96
3691碩禾       200.50  -4.50   -2.20%   -41.27
6462神盾       161.00   3.50    2.22…",,
tier:silent,2702,華園,M.1610021502.A.269,2021-01-07 20:11:42,新聞,name_with_context,silent,False,2,[新聞] 台股衝上15000點別怕崩盤　謝金河提2觀點 要股民安啦！,1,False,True,1357,"[簡稱(name_with_context)] …此遠離股市。

那個時候,台股為什麼會崩盤?當年三商銀EPS約10元,每股淨值在30元左右,股價炒到
千元,本益比逾百倍,股價淨值比30幾倍;國泰人壽炒到1975元,本益比300倍,股價淨
值比逾百倍,漲到1420元的台火,或是1075元的【華園】飯店,更可說是純炒作。當年12682
的超級行情以金融股及資產股為主,資金退潮,股價毫無天險可守,一定跌得四腳朝天。

他認為,這次指數衝上15000,其實最核心的是台積電,如果去年台積電EPS 20元,本益
比28.5倍,殖利率約1.73…",,
tier:silent,2101,南港,M.1622800506.A.54E,2021-06-04 17:55:06,新聞,code,silent,False,15,[新聞] 台灣50指數增貨運三雄、友達 高股息指數 增長榮等5檔,2,True,True,1415,"[代號] …、中鴻(2014)、南帝(2108)、彩
晶(6116)、AES-KY(6781)、慧洋-KY(2637)、南紡(1440)、東和鋼鐵(2006)及
正隆(1904)。

中型100指數剔除長榮、萬海、陽明、友達、台表科(6278)、南港(【2101】)、亞太電(
3682)、貿聯-KY(3665)、遠百(2903)、同欣電(6271)、神基(3005)和啟碁(
6285)。

候補名單天鈺(4961)、豐興(2015)、中石化(1314)、文曄(3036)、敦泰(3545)
、燁輝(2…
[代號] …中華(2204)、台聚(1304)及群益證(6005)。

台灣資訊科技指數新增彩晶,剔除台表科、貿聯-KY、同欣電、神基。

台灣發達指數新增中鴻、南帝、AES-KY、慧洋-KY、南紡(1440)、東和鋼鐵、正隆(
1904)。剔除南港(【2101】)、亞太電、遠百(2903)及啟碁。

台灣高股息指數則新增友達、群創、超豐、長榮、南帝。剔除聯強和神基。
心得:  0050/006208和0056 同步新增友達和長榮兩檔  星期一這兩檔應該會噴
--
※ 發信站: 批踢踢實業坊(ptt…",,
tier:silent,1417,嘉裕,M.1624260066.A.037,2021-06-21 15:21:06,情報,code,silent,False,2,[情報] 110年06月21日 櫃買法人買賣金額統計表,1,True,False,1179,"[代號] …?


------------(ETF省略)---------------------
投信買超                投信賣超

1.合晶      3365          1.金居      -869
2.台半      【1417】          2.群聯      -594
3.茂達      1357          3.富喬      -392
4.雙鴻       823          4.威剛      -306
5.金可-KY    603…",,
tier:silent,2426,鼎元,M.1598249205.A.34A,2020-08-24 14:06:45,閒聊,name_with_context,silent,False,5,[閒聊] 2020/08/24 盤後閒聊,1,False,True,696,"[簡稱(name_with_context)] …9%。

委買張數1397萬7446張,委賣張數925萬667張,成交張數594萬1941張。

收盤時上漲473家,下跌395家,持平83家。

成交量前5名個股為金像電、友達、聯電、欣興、群創。

漲幅前5名個股為銘旺科、旭隼、台達化、【鼎元】、富鼎。

跌幅前5名個股為友佳-DR、正峰新、百一、南電、太空梭。

--

淩波不過橫塘路,但目送、芳塵去。錦瑟年華誰與度?
月橋花院、瑣窗朱戶,只有春知處。
飛雲冉冉蘅皋暮,彩筆新題斷腸句。若問閒情都幾許?
一川菸草、滿城風絮,梅子黃…",,
tier:silent,2426,鼎元,M.1533821885.A.D39,2018-08-09 21:38:05,標的,code,silent,False,1,Re: [標的] 2426 鼎元 已刪文,5,True,True,415,"[代號] …Re: [標的] 【2426】 鼎元 已刪文
今天公布股東會確認的上半年獲利eps1.51,比法說會公布的1.39還多,之前跌到不行,
明天有機會反彈一波嗎?

還是繼續電梯往下呢?

還有人再看這支嗎?
※ 引述《CCF2016 (鋒哥不要走)》之銘言:
: 1. 標…
[代號] …元 已刪文
今天公布股東會確認的上半年獲利eps1.51,比法說會公布的1.39還多,之前跌到不行,
明天有機會反彈一波嗎?

還是繼續電梯往下呢?

還有人再看這支嗎?
※ 引述《CCF2016 (鋒哥不要走)》之銘言:
: 1. 標的:【2426】鼎元
: 2. 分類:請益
: 3. 分析/正文:
: 這檔在7/9最高點26.5後就一直殺下來最低20.3,殺的過程瑞信一直買,融資也減了一
萬
: 多張,不過這兩天小反彈卻一直賣。
: 這幾天有反彈都上引線,這檔還有救嗎?
: 今天同產…
[簡稱(name_with_context)] …Re: [標的] 2426 【鼎元】 已刪文
今天公布股東會確認的上半年獲利eps1.51,比法說會公布的1.39還多,之前跌到不行,
明天有機會反彈一波嗎?

還是繼續電梯往下呢?

還有人再看這支嗎?
※ 引述《CCF2016 (鋒哥不要走)》之銘言:
: 1. 標的:2…",,
tier:silent,1517,利奇,M.1616662927.A.605,2021-03-25 17:02:07,請益,code,silent,False,1,[請益] 日盛-文化新一代隔日沖券商？,1,True,True,190,"[代號] …[請益] 日盛-文化新一代隔日沖券商?
最近在觀察一些股票

發現日盛-文化這個分點

最近好幾次前一日大買隔日大賣

例如這兩天就和凱基-松山聯手隔日沖【1517】利奇

請問這個是新一代的隔日沖分點嗎

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.28.6 (臺灣)
※ 文章網址:
https://www.ptt.cc/bbs/Stock/M.1616662927.A…",,
tier:silent,1338,廣華-KY,M.1447077664.A.1CE,2015-11-09 22:01:04,其他,code,silent,False,14,[其他] 11/9 台灣集中市場投信買賣超前30名 已刪文,1,True,True,2105,"[代號] …-270  95.30  -4.40 
2392 正崴     -259  47.30  -1.45 
2474 可成     -247  325.00  -13.00 
2376 技嘉     -231  32.05  -1.35 
【1338】 F-廣華    -225  126.50   3.00 
2881 富邦金    -212  54.90   0.50

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.106.54
※ 文章網址:
https…",,
tier:silent,2438,翔耀,M.1721952496.A.205,2024-07-26 08:08:16,情報,code,silent,False,1,[情報] 2438 翔耀 建置AI智能運算中心,1,True,True,407,"[代號] …[情報] 【2438】 翔耀 建置AI智能運算中心
標題:

本公司董事會核准通過本公司建置AI智能運算中心

來源:公開資訊觀測站

網址:
https://mops.twse.com.tw/mops/web/ezsearch
內文:
1.董事會或股東會決議日…",,
tier:silent,1417,嘉裕,M.1495459690.A.AA6,2017-05-22 21:28:10,新聞,code,silent,False,4,[新聞] 5/23起陽明恢復資券交易；嘉裕、南緯 已刪文,3,True,True,607,"[代號] …1季財務報告每股淨值資料,符合暫停與恢復融資融券交易之有價證券
調整名單如下:

(一)每股淨值回復至票面以上,應恢復融資融券交易之有價證券共有1種:陽明(2609)。

(二)每股淨值低於票面,應暫停融資融券交易之有價證券共有7種:嘉裕(【1417】)、南緯
(1467)、麗正(2302)、日勝生(2547)、華航(2610)、憶聲(3024)、達能(3686)。

二、以上調整作業自本(106)年5月23日起實施。

3.心得/評論(必需填寫滿20字):
話說原本有融資融券遇到這種情…
[簡稱(name_with_context)] …[新聞] 5/23起陽明恢復資券交易;嘉裕、南緯 已刪文
1.原文連結(超過一行或過長必須縮網址):
https://goo.gl/Ea6u1j
2.原文內容:
5/23起陽明恢復資券交易;【嘉裕】、南緯、華航、日勝生、憶聲、達能、麗正暫停資券交易

上市公司106年第1季財務報告之每股淨值資料符合應暫停及恢復融資融券交易之名單

一、臺灣證券交易所依據「有價證券得為融資融券標準」第4條及「證券商辦理有價證券
買賣融資融券業務操作辦法…
[簡稱(name_with_context)] …6年第1季財務報告每股淨值資料,符合暫停與恢復融資融券交易之有價證券
調整名單如下:

(一)每股淨值回復至票面以上,應恢復融資融券交易之有價證券共有1種:陽明(2609)。

(二)每股淨值低於票面,應暫停融資融券交易之有價證券共有7種:【嘉裕】(1417)、南緯
(1467)、麗正(2302)、日勝生(2547)、華航(2610)、憶聲(3024)、達能(3686)。

二、以上調整作業自本(106)年5月23日起實施。

3.心得/評論(必需填寫滿20字):
話說原本有融資融券…",,
