stratum,ticker,name_short,article_id,timestamp,category,match_mode,sparsity_tier,is_bulk_listing,n_tickers_in_article,title,n_hits,code_present,name_present,body_len,evidence,verdict,note
collision:1304,1304,台聚,M.1618561382.A.EF3,2021-04-16 16:23:02,其他,name,sparse,False,8,[其他] 0416上市外資買賣超排行,1,False,True,1451,"[簡稱(name)] …3.台積電   8844
4.群創          24547                       4.誠美材   7165
5.彩晶          24119                       5.【台聚】     6138
6.中鋼          13245                       6.仁寶     5147
7.旺宏          11211                       7.金寶     496…",correct,
collision:1304,1304,台聚,M.1667921359.A.852,2022-11-08 23:29:19,請益,name,sparse,False,2,Re: [請益] 存股獲利的迷思,1,False,True,2353,"[簡稱(name)] …右開始長期投資,2019自有資金全部買入

2020 6月等到確認股市V轉,用原屋融資借貸400萬1.32%(國泰人壽)

並分配在4~6個月全部投入台股,我是左側交易仔

當年運氣好,碰上大多頭買甚麼幾乎都賺錢

當時買到起漲前的光寶科、【台聚】、東鋼

第一次拿到大筆資金,很容易迷失自我

看到甚麼個股都覺得便宜,忘記投資紀律

未分3~4批資金投入單一個股

甚至優先選擇大盤ETF

導致第二階段,股票質借時期的挫敗

後來把全部部位,辦理股票質借

透過買入再質押,總共借了6…",correct,
collision:1304,1304,台聚,M.1620201264.A.B1E,2021-05-05 15:54:24,其他,name,sparse,False,3,[其他] 1305 華夏 Q1財報 1.49,1,False,True,670,"[簡稱(name)] …餘(損失) (元):1.49
11.期末總資產(仟元):15,116,825
12.期末總負債(仟元):3,892,191
13.期末歸屬於母公司業主之權益(仟元):10,564,766
14.其他應敘明事項:無。

5/3在比華夏 亞聚 【台聚】
最後買了華夏 買在44
結果兩天後 吃個大綠棒QQ

救命阿~~~
去年Q1 0.59
今年Q1 1.49
獲利成長252%~~~

台達化Q1~1.42~~~
亞聚Q1 0.95
買華夏比較便宜
--
※ 發信站: 批踢踢實業坊(ptt…",correct,
collision:1762,1762,中化生,M.1630389605.A.257,2021-08-31 14:00:05,閒聊,name_with_context,sparse,False,7,[閒聊] 2021/08/31 盤後閒聊,1,False,True,680,"[簡稱(name_with_context)] …指
214.02 ▲  0.94 (+0.44%)  791.63億
台指期 自營商
-921
投信
+587
外資
+128
台指選 自營商
-5697
投信    0 外資
-1851
上市
漲停家數(+10%) 10
(運錩、大眾控、【中化生】、展宇、中華化、春雨、富鼎、今皓、
                   IKKA-KY、潤弘)
跌停家數(-10%)  0
上櫃
漲停家數(+10%) 10
跌停家數(-10%)  0
成交量排行:
臺企銀
、
群創
、
聯電
、
友達…",correct,
collision:1762,1762,中化生,M.1634018406.A.A44,2021-10-12 14:00:06,閒聊,name_with_context,sparse,False,7,[閒聊] 2021/10/12 盤後閒聊,1,False,True,646,"[簡稱(name_with_context)] …)  681.53億
台指期 自營商
-852
投信
-568
外資
+5515
台指選 自營商
-3121
投信    0 外資
+6043
上市
漲停家數(+10%)  4
(中華化、浪凡、大眾控、三晃)
跌停家數(-10%)  4
(【中化生】、遠雄港、裕民、圓剛)
上櫃
漲停家數(+10%) 10
跌停家數(-10%)  2
成交量排行:
長榮
、
聯電
、
元大台灣50反1
、
陽明
、
智原
成交值排行:
長榮
、
台積電
、
智原
、
陽明
、
萬海
資料來源:TWSE…",correct,
collision:1762,1762,中化生,M.1672638754.A.C6B,2023-01-02 13:52:34,新聞,name_with_context,sparse,False,3,[新聞] 醫藥營運轉骨 步入高獲利時代,1,False,True,1092,"[簡稱(name_with_context)] …0:50


記者署名:工商時報一杜蕙蓉/台北報導


原文內容:

【時報-台北電】走過疫情風暴,醫藥族群隨著利基型產品上市、權利金入帳和海外市場
發威,營運大轉骨,2023年將開啟黃金年代,步入高獲利時代。法人預估,保瑞、美時、
生泰、【中化生】、生達、東洋、寶齡、旭富、南光等公司,有機會從半個股本起跳,整體生
技業獲利將改寫新高。

另外,藥證和授權案的權利金入帳,將是史上最佳表現,2023年的生技醫藥產業將進入一
個全新的世代。

統一投研部指出,2023年台灣生技具備的優勢與…",correct,
collision:1907,1907,永豐餘,M.1620635278.A.57D,2021-05-10 16:27:58,情報,name,sparse,False,12,[情報]0510上市外資買賣超排行,1,False,True,2350,"[簡稱(name)] …29.群光            2528
30.台新金           6946    30.明基材          2427



其他買超               其它賣超

國票金   6940          【永豐餘】     2400
國泰金   6734          東和鋼鐵   2288
華南金   6681          聯詠       2281
東元     6605          日月光投控 2152
遠東新   6576…",correct,
collision:1907,1907,永豐餘,M.1637662715.A.CBD,2021-11-23 18:18:35,情報,name,sparse,False,8,[情報] 1123八大公股銀行買賣超排行,1,False,True,3456,"[簡稱(name)] …539             48      中興電          -301
49      彰銀            538             49      國精化          -300
50      【永豐餘】          537             50      期元大美元指正2 -288

來源:
https://www.wantgoo.com/stock/public-bank/buy-sell
--
※ 發信站: 批踢踢實業坊…",correct,
collision:1907,1907,永豐餘,M.1512824127.A.7DA,2017-12-09 20:55:27,新聞,name,sparse,False,2,[新聞] 神秘外資連續賣超味全95天 傳頂新籌錢 已刪文,2,False,True,1041,"[簡稱(name)] …結連十季虧損轉為盈餘,卻
有神秘外資連續九十五天大賣味全股票,累計賣超張數達二萬二九九七張,套現逾四.四
億元,加上頂新集團出售台北一○一約三十七.二%股權傳已進入倒數;市場點名該神秘
外資來自頂新二董魏應交,由他主導集團積極變現籌錢,接手【永豐餘】何家與三寶集團的中
國上海「一七八八國際中心」資產。

對此傳聞,魏應交幕僚僅表示毫無所悉,且股市本就是自由投資市場,買賣股票皆屬正常
行為;味全也說,無法干涉股東自由買賣行為,強調繼續做好食安,用實際行動來感謝市
場支持。

疑為接手一七…
[簡稱(name)] …引起市場注目。

從二○一四年第三季「滅頂」事件起,味全創下連續十季度虧損,累積虧損達三十三億餘
元,幾乎吃掉三分之二個股本;但今年累計前三季稅後盈餘八六一六萬元,每股盈餘○.
一七元。

永豐金控涉違貸給三寶集團的上海一七八八國際中心,讓【永豐餘】集團總裁何壽川身陷官司
,三寶急著出脫大樓償債,市場盛傳找上一七八八大樓原始股東之一的頂新魏家;傳魏應
交開價九億多美元(約二七○億台幣),較先前中國私募基金IDG開價六十一億元人民幣
(約三百億台幣),打了九折。

頂新出售台北一○一股權…",correct,
collision:1907,1907,永豐餘,M.1682038454.A.8D3,2023-04-21 08:54:14,新聞,name,sparse,False,10,[新聞] 總統報明牌 造紙、碳權概念股紅了,2,False,True,930,"[簡稱(name)] …tocks/848068.html
發布時間:
2023/04/21

記者署名:
工商時報 呂淑美

原文內容:
蔡英文總統政策宣示催生碳權交易所
,
歐盟也通過2026年起碳進口稅上路
,在政策題材鼓
舞下,造紙類股20日狂飆,
華紙、【永豐餘】、農林
盤中登上漲停,造紙及碳權概念股齊開趴
,造紙類股指數以大漲4.96%作收,成交值增至22億元、日增逾10倍。 政策題材股利多
一波波,之前大漲的軍工股、航太股、綠能儲電及觀光餐飲股等大漲後,近日接續拉回,
隨著520進入倒數一個月,…
[簡稱(name)] …碳權概念股範圍極廣,包括大型權值
股台積電、台泥、中鋼、台塑
等近年大
舉種林,手中都有碳權交易,以及造紙類股、擁有全台最大資產的農林,以及其他水力風
力發電、新能源車、太陽能等,都是近來市場相當受到關注的焦點。
造紙類股20日一早由華紙及【永豐餘】領頭大漲
,華紙開盤沒多久衝停就一路鎖死到底,永豐
餘最後收漲8.11%,正隆、寶隆、榮成等都漲1%~3%以上,個股也同步爆出大量,帶動
類股指數收326.66點,為今年6月底來最高,漲幅4.95%,為2021年9月底來最高,成交值
22.…",correct,
collision:1907,1907,永豐餘,M.1618561382.A.EF3,2021-04-16 16:23:02,其他,name,sparse,False,8,[其他] 0416上市外資買賣超排行,1,False,True,1451,"[簡稱(name)] …51                       19.華榮    2496
20.元大台灣50    6410                       20.集盛    2465

熱門股買超

中鴻  5257   長榮航3305
【永豐餘】3577   第一銅3278
萬海  3152   元大台灣50反1 2778
四維航2588   裕民  2375
鴻海   812   宏達電845
長榮海 793   東鋼1589

熱門股賣超

南電2266
景碩2030
京元電1…",correct,
collision:1907,1907,永豐餘,M.1734516903.A.849,2024-12-18 18:15:03,新聞,name,sparse,False,1,[新聞] 永豐餘邁向下一個百年永豐餘學院長何壽川 : 醣經濟開創綠色新局,21,False,True,1162,"[簡稱(name)] …[新聞] 【永豐餘】邁向下一個百年永豐餘學院長何壽川 : 醣經濟開創綠色新局
原文標題:

永豐餘邁向下一個百年 永豐餘學院長何壽川: 醣經濟開創綠色新局

原文連結:
https://reurl.cc/A60x6Y
發布時間:2024/12/16 18:15…
[簡稱(name)] …[新聞] 永豐餘邁向下一個百年【永豐餘】學院長何壽川 : 醣經濟開創綠色新局
原文標題:

永豐餘邁向下一個百年 永豐餘學院長何壽川: 醣經濟開創綠色新局

原文連結:
https://reurl.cc/A60x6Y
發布時間:2024/12/16 18:15:02

記者署名:…
[簡稱(name)] …[新聞] 永豐餘邁向下一個百年永豐餘學院長何壽川 : 醣經濟開創綠色新局
原文標題:

【永豐餘】邁向下一個百年 永豐餘學院長何壽川: 醣經濟開創綠色新局

原文連結:
https://reurl.cc/A60x6Y
發布時間:2024/12/16 18:15:02

記者署名:鄭芝珊

原文內容:

創建於1924年的永豐餘,日前剛歡…",correct,
collision:1907,1907,永豐餘,M.1531829884.A.6D3,2018-07-17 20:18:04,新聞,name,sparse,False,3,[新聞] 超商鮮食驚漲！小七握便當漲3成　全家也 已刪文,1,False,True,1384,"[簡稱(name)] …都是盤子」、「燒肉丼要89元,不如加10元吃
某家的青菜牛丼套餐,還有一碗味噌湯勒。」

7-ELEVEN表示,「麻婆烤雞腿排握便當」是握便當第一支聯名商品,主打超豪邁肉量、創
新吃法,價格為原店的1/3不到。

不只小7,全家便利商店也和【永豐餘】生技聯名推無添加便當,標榜無味精、無防腐劑,履
歷透明,所有食材都可溯源,限量限店販售,一個售價88元。

針對超商調漲商品售價,消基會董事長游開雄認為可從兩個層面來看,首先,標示、廣告
是否不實、引人錯誤,其次,價格高低是否違反規範;除非…",ambiguous,永豐餘生技（未上市子公司）
collision:1907,1907,永豐餘,M.1497671053.A.E94,2017-06-17 11:44:13,新聞,name,sparse,False,1,[新聞] 大股東政商背景硬 近2年踩雷不斷 已刪文,1,False,True,951,"[簡稱(name)] …中投資
及輝山乳業閃崩曝險案,讓永豐金控大股東被迫現身在陽光下接受外界檢視。

連家是老股東 中資參股搶頭香

永豐金控最早是以國民黨及潤泰、東帝士等集團投資的華信銀行為主體,先是與建弘集團
的建弘證券合併為建華金控,建華金控再與大股東包括【永豐餘】集團何家、連戰家族的台北
國際商業銀行合併為永豐金控。

永豐也是西進中國最積極的金控業者。二○一三年四月兩岸「金銀三會」,雙方同意放寬
中資銀行「參股」台資銀行上限從五%提高到二十%;才幾天後,永豐金控就「搶頭香」
宣布與中國工商銀行簽署…",ambiguous,永豐餘集團，文章主體為永豐金(2890)
collision:1907,1907,永豐餘,M.1587522884.A.C74,2020-04-22 10:34:44,新聞,name,sparse,False,1,[新聞] 林家、何家吃和解飯 寶佳將淡出永豐金,1,False,True,1167,"[簡稱(name)] …兩家寶佳集團旗下公司雙雙位列前十大股東,合計持股更接近6%。

近一年來,寶佳對永豐金的持股已從最高檔時的逼近10%,減碼約4個百分點,隨著林家
宏與何壽川在改選前提前和解,林家宏後續還將展開新一波的永豐金釋股行動。

根據永豐金最新公告,【永豐餘】投資控股持股4.15%、永豐金證券員工持股信託專戶持股
1.95%、上誼文化持股1.56%、信誼1.35%,合計檯面上看得到的集團持股為9.1%,據
了解,若加計何壽川的外圍勢力持股,至少可掌約兩成股權。

知情人士透露,3月的飯局是在永豐…",correct,
collision:1907,1907,永豐餘,M.1634515095.A.6DF,2021-10-18 07:58:15,新聞,name,sparse,False,2,[新聞] 陸紙價飆新高 造紙三雄吃補,1,False,True,1466,"[簡稱(name)] …能耗雙控限產等風險急升,大陸紙廠頻頻發出漲價函,龍頭廠玖龍更宣布五天內將連二漲
,上周一波漲價潮已推升大陸紙價17日改寫今年來新高,瓦楞原紙生產價飆上人民幣
3,933元,較十一黃金周前大漲逾6%,接著本周漲價潮再起。國內
造紙三雄榮成、【永豐餘】
與正隆
在大陸的生產基地將持續貼近大廠報價跟漲受惠。

近期上游原材料瘋漲,帶動浙江、江蘇、湖北等地紙板廠掀起漲價潮,多家紙板廠漲幅逾
5%。值得注意的是,除了歸因上游紙價連漲、停電限產持續,業者觀察到8、9月出現終
端需求不旺的現象,大…",correct,
collision:1907,1907,永豐餘,M.1624460684.A.152,2021-06-23 23:04:44,新聞,name,sparse,False,3,[新聞] 工紙再喊漲 正隆、榮成樂翻,1,False,True,875,"[簡稱(name)] …勵。

另一家工紙大廠榮成,則受惠兩岸工紙廠產能皆滿載,5月營收52.12億元,年增61%,改
寫歷史次高紀錄;累計前五月每股稅前盈餘0.87元,較去年同期轉虧為盈。

防疫警戒升級推動「宅經濟」發酵,網購、蔬果產地直送等需求出籠,隨正隆、【永豐餘】陸
續傳出與客戶協商提價,市場預期榮成及其他紙廠可望將跟進。榮成下半年、明年將陸續
完成龍潭、路竹紙箱廠擴產計畫,後市營運持續看俏。


心得/評論:

榮成、寶隆

紙箱王要複制海運走勢了

上看30



--
※ 發信站: 批踢踢實業…",correct,
collision:2002,2002,中鋼,M.1596093882.A.514,2020-07-30 15:24:42,其他,name_with_context,dense,False,3,[舊聞] 上緯暫貼息，子公司通過上海科創板掛牌審,1,False,True,867,"[簡稱(name_with_context)] …溫,夏季用電需求大暴增,風電/太陽能勢必會被重視

政策面政府也有支持。而從月營收來看,上緯4-6月營收都很強進,
最近8/10日公布七月財報,還有8/15前公布Q2 EPS,感覺都可以期待

相較鋼鐵股有 世紀鋼/大成鋼/新光鋼/亞美鋼/【中鋼】根本不知道比重
太陽能那邊也是一堆場家大亂鬥,體質/營收有不確定,
上緯身為材料商看起來是比較直接受益。

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.235.123.197 (臺灣)
※ 文章網址:
https://…",correct,
collision:2002,2002,中鋼,M.1697952562.A.604,2023-10-22 13:29:22,新聞,name_with_context,dense,False,3,Re: [新聞] 貧窮感來襲 薪資指標惡化,1,False,True,407,"[簡稱(name_with_context)] …較,也增加0.04倍,同樣顯示
所
: 得不均一再擴大。
: 心得/評論:
: 營業盈餘佔比升高,但是我國受僱人員報酬占GDP比重降至43.03%,史上最低,可支配
所
: 得也不斷降低,貧富差距拉大。
: 定存股不斷下跌,如台泥,中華電,【中鋼】,都是警訊
不知道你有沒有發現,你心得""可支配所得也不斷降低"",跟新聞內容完全無關,實際上也
並非事實
https://i.imgur.com/GaxPQ7w.jpg…",correct,
collision:2002,2002,中鋼,M.1675143487.A.079,2023-01-31 13:38:07,情報,name_with_context,dense,False,1,[情報] 中鋼111年12月份自結合併營收及稅前盈餘,3,False,True,449,"[簡稱(name_with_context)] …[情報] 【中鋼】111年12月份自結合併營收及稅前盈餘
1. 標題:中鋼111年12月份自結合併營收及稅前盈餘

2. 來源:公開資訊觀測站

3. 網址:
https://mops.twse.com.tw/mops/web/t05sr01_1
4. 內文…
[簡稱(name_with_context)] …[情報] 中鋼111年12月份自結合併營收及稅前盈餘
1. 標題:【中鋼】111年12月份自結合併營收及稅前盈餘

2. 來源:公開資訊觀測站

3. 網址:
https://mops.twse.com.tw/mops/web/t05sr01_1
4. 內文:

1.事實發生日:112/01/31
2.公司名稱:…
[簡稱(name_with_context)] …111年12月份自結合併營收及稅前盈餘

2. 來源:公開資訊觀測站

3. 網址:
https://mops.twse.com.tw/mops/web/t05sr01_1
4. 內文:

1.事實發生日:112/01/31
2.公司名稱:【中鋼】公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:無
6.因應措施:無
7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司,本則重大訊息同時
  符合證券交易法施行細則第7條第9款所定…",correct,
collision:2002,2002,中鋼,M.1449366353.A.1D4,2015-12-06 09:45:53,標的,name_with_context,dense,False,1,[標的] 中鋼股利太屌了 已刪文,2,False,True,389,"[簡稱(name_with_context)] …[標的] 【中鋼】股利太屌了 已刪文
剛去查了一下中鋼歷年發股利的資訊

從72年看到103年

竟然只有3年的股利低於1元(現金和股票加總)

分別是82年的0.86
     101年  0.5
     102年  0.9

但有2次就在近5年內.
近…
[簡稱(name_with_context)] …[標的] 中鋼股利太屌了 已刪文
剛去查了一下【中鋼】歷年發股利的資訊

從72年看到103年

竟然只有3年的股利低於1元(現金和股票加總)

分別是82年的0.86
     101年  0.5
     102年  0.9

但有2次就在近5年內.
近5年的股利幾乎都是1元左右(或以下)…",correct,
collision:2002,2002,中鋼,M.1631700009.A.EF0,2021-09-15 18:00:09,新聞,name_with_context,dense,False,1,[新聞] 中鋼開出10月及第4季內銷盤價 平均調漲1. 32%,3,False,True,1412,"[簡稱(name_with_context)] …際強冶金煤受中國對澳煤禁令,以及蒙古疫情
阻礙煤礦供應影響,大幅上漲至每公噸350美元以上,創下10年來新高。

此外,各項煉鋼副原料如電解錳、合金鐵等供應短缺且成本不斷攀升,整體原料成本仍處
高檔,加上運費高漲,支撐國際鋼價穩健運行。

【中鋼】表示,10月電磁鋼捲每公噸調漲新台幣500元,第4季中高碳棒線每公噸調漲500元,
鋼板、熱軋鋼板、熱軋鋼捲、電鍍鋅鋼捲(季盤轉月盤)、熱浸鍍鋅鋼捲、汽車料每噸調
漲1500元,棒線(冷打、低合金)每噸調漲1000元。

中鋼指出,時序邁入…
[簡稱(name_with_context)] …重受阻,導致下游產銷動能趨緩,需求可能遞延釋
出。

中鋼說明,全球經濟成長依然強勁,國際主要預測機構預估今年全球國內生產毛額(GDP
)成長率達5.4至6%,而美、中、歐、印度等國連袂推動大型基礎建設方案,奠定全球鋼
材需求榮景基石。

【中鋼】指出,受惠全球經濟穩定復甦,台灣進出口強力擴張,財政部公布8月出口395.5億美
元、進口360.8億美元,雙雙再創歷年單月新高,連14紅,製造業生產動能無虞。

受各國環保減碳政策及鋼廠歲修等影響,鋼鐵供給面持續緊俏,中國配合明年2月北京…
[簡稱(name_with_context)] …本製鐵與豐田汽車「集購價格」終於達成協議,下半年度也就是今年10月至2022
年3月鋼材每公噸調漲2萬日圓(182美元),漲幅達10年來之最,將連動家電、建築及造
船等終端用鋼產業採購價格。(編輯:趙蔚蘭)1100915



心得/評論:【中鋼】調漲10月內銷盤價,但是這兩天不漲反跌,等再跌一點就是進場好時機
           。
           ※必需填寫滿20字




--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.169.22.243 (臺灣)…",correct,
collision:2002,2002,中鋼,M.1557982110.A.2E0,2019-05-16 12:48:30,新聞,name_with_context,dense,False,2,[新聞] 台灣鋼鐵集團欲入主中鋼一席董事　正尋找異業合作機會,7,False,True,1331,"[簡稱(name_with_context)] …xzz5o3lqVxeL
2.原文內容:
台灣鋼鐵集團欲入主中鋼一席董事 正尋找異業合作機會
2019年05月15日 16:35  ETtoday新聞雲  記者李蕙璇/台北報導

台灣鋼鐵集團成軍三年多來,總營收破400億元,近日傳出欲入主【中鋼】一席董事消息,在
鋼鐵圈內傳得沸沸揚揚,據悉
該集團內部仍正尋找異業合作方式參與中鋼經營
。

台灣鋼鐵集團成軍3年來,年總營收逾400億元,次於台灣最大的中鋼及義聯,為國內第三
大鋼鐵集團。成員有久陽(5011)、春雨(2012)、榮剛(…
[簡稱(name_with_context)] …合作機會
2019年05月15日 16:35  ETtoday新聞雲  記者李蕙璇/台北報導

台灣鋼鐵集團成軍三年多來,總營收破400億元,近日傳出欲入主中鋼一席董事消息,在
鋼鐵圈內傳得沸沸揚揚,據悉
該集團內部仍正尋找異業合作方式參與【中鋼】經營
。

台灣鋼鐵集團成軍3年來,年總營收逾400億元,次於台灣最大的中鋼及義聯,為國內第三
大鋼鐵集團。成員有久陽(5011)、春雨(2012)、榮剛(5009)、官田鋼(2017)、春
日機械(4544)及沛波鋼鐵(6248)等同業結…
[簡稱(name_with_context)] …李蕙璇/台北報導

台灣鋼鐵集團成軍三年多來,總營收破400億元,近日傳出欲入主中鋼一席董事消息,在
鋼鐵圈內傳得沸沸揚揚,據悉
該集團內部仍正尋找異業合作方式參與中鋼經營
。

台灣鋼鐵集團成軍3年來,年總營收逾400億元,次於台灣最大的【中鋼】及義聯,為國內第三
大鋼鐵集團。成員有久陽(5011)、春雨(2012)、榮剛(5009)、官田鋼(2017)、春
日機械(4544)及沛波鋼鐵(6248)等同業結盟,主要整合上中下游鋼品事業群,減少重
複投資讓資源有效利用,逐漸從中南部市…",correct,
collision:2002,2002,中鋼,M.1616499417.A.458,2021-03-23 19:36:57,其他,name_with_context,dense,False,1,[其他] 股東會紀念品部分已公佈,1,False,True,251,"[簡稱(name_with_context)] …[其他] 股東會紀念品部分已公佈
好像還沒有人po,給大家參考一下,有幾檔已經過了最後買進日,大部分尚未公佈(華南金、【中鋼】!)
https://histock.tw/stock/gift.aspx
永豐金的旅行毯不知道怎麼樣?
聯電有角落生物帆布包
-----
Sent from JPTT on my iPhone

--
※ 發信站: 批踢踢實業坊(ptt.…",correct,
collision:2002,2002,中鋼,M.1640163390.A.602,2021-12-22 16:56:30,新聞,name_with_context,dense,False,1,[新聞] 中鋼明年1月及首季盤價走跌 平均調降2.15 %,3,False,True,999,"[簡稱(name_with_context)] …以原文網頁/報紙之發布時間為準)
原文內容:(中央社記者蔡芃敏台北22日電)中鋼今天表示,明年1月與首季盤價全面走跌,平均調
降2.15%。展望後市,中鋼認為,鋼價已築底盤整,預計剛性需求將在明年農曆春節後出
籠,看好鋼價迎來反彈契機。

【中鋼】今天發布新聞稿指出,考量下游用鋼產業進入去化庫存階段,且新台幣匯率相對強勢
,加上煤鐵原料成本續居高檔,中鋼決議明年1月份及第1季盤價持續採行「穩健、合宜、
順勢」訂價策略,平均降幅2.15%。

中鋼指出,熱軋鋼板(一般料)、熱軋鋼捲(軋…
[簡稱(name_with_context)] …全面走跌,平均調
降2.15%。展望後市,中鋼認為,鋼價已築底盤整,預計剛性需求將在明年農曆春節後出
籠,看好鋼價迎來反彈契機。

中鋼今天發布新聞稿指出,考量下游用鋼產業進入去化庫存階段,且新台幣匯率相對強勢
,加上煤鐵原料成本續居高檔,【中鋼】決議明年1月份及第1季盤價持續採行「穩健、合宜、
順勢」訂價策略,平均降幅2.15%。

中鋼指出,熱軋鋼板(一般料)、熱軋鋼捲(軋延料與一般料)、冷軋鋼捲(一般料)與
熱浸鍍鋅鋼捲(建材、烤漆料)1月盤價每公噸調降新台幣900元,中低規與…
[簡稱(name_with_context)] …節後出
籠,看好鋼價迎來反彈契機。

中鋼今天發布新聞稿指出,考量下游用鋼產業進入去化庫存階段,且新台幣匯率相對強勢
,加上煤鐵原料成本續居高檔,中鋼決議明年1月份及第1季盤價持續採行「穩健、合宜、
順勢」訂價策略,平均降幅2.15%。

【中鋼】指出,熱軋鋼板(一般料)、熱軋鋼捲(軋延料與一般料)、冷軋鋼捲(一般料)與
熱浸鍍鋅鋼捲(建材、烤漆料)1月盤價每公噸調降新台幣900元,中低規與高規電磁鋼捲
調降500元,熱浸鍍鋅鋼捲與電鍍鋅鋼捲維持平盤。

明年首季盤價,熱軋鋼板(中高…",correct,
collision:2002,2002,中鋼,M.1698674082.A.884,2023-10-30 21:54:42,新聞,name_with_context,dense,False,1,[新聞] 鋼市逐步恢復元氣 中鋼「一本三利」護體,6,False,True,936,"[簡稱(name_with_context)] …文連結:
https://money.udn.com/money/story/5612/7536645
發布時間:

2023/10/29 03:08:37

記者署名:

經濟日報 記者林政鋒/高雄報導

原文內容:

鋼市逐步恢復元氣,【中鋼】出現「一本三利」護體,除基本面谷底回升,子公司中碳、中鋁
、高科等獲利增,對母公司貢獻度受注目。

中鋼股價最近一度來到近三年新低,上周五(27日)收24元,跌0.05元,法人評估被低估
錯殺,目前除了鋼鐵業逐步復元,中碳在電池綠能及半導體…
[簡稱(name_with_context)] …發布時間:

2023/10/29 03:08:37

記者署名:

經濟日報 記者林政鋒/高雄報導

原文內容:

鋼市逐步恢復元氣,中鋼出現「一本三利」護體,除基本面谷底回升,子公司中碳、中鋁
、高科等獲利增,對母公司貢獻度受注目。

【中鋼】股價最近一度來到近三年新低,上周五(27日)收24元,跌0.05元,法人評估被低估
錯殺,目前除了鋼鐵業逐步復元,中碳在電池綠能及半導體產業鏈有角色,中鋁與高科大
啖汽車與衛星、雷達等軍工商機,雖然鋼市不景氣,中鋼母以子貴情況下,今年財報表…
[簡稱(name_with_context)] …對母公司貢獻度受注目。

中鋼股價最近一度來到近三年新低,上周五(27日)收24元,跌0.05元,法人評估被低估
錯殺,目前除了鋼鐵業逐步復元,中碳在電池綠能及半導體產業鏈有角色,中鋁與高科大
啖汽車與衛星、雷達等軍工商機,雖然鋼市不景氣,【中鋼】母以子貴情況下,今年財報表現
或許將優於市場預期,中長期不看淡。

法人分析,中鋼「一本三利」格局成形。首先是基本面谷底轉正,大陸鋼協最新發布報告
認為,大陸工信部、國家發改委等官方單位推動「鋼鐵業穩步增長工作方案」,已有效提
振鋼鐵業信心…",correct,
collision:2006,2006,東和鋼鐵,M.1607912372.A.D27,2020-12-14 10:19:32,標的,name,sparse,False,2,[標的] 東和鋼鐵 （中長期多單）,2,False,True,183,"[簡稱(name)] …[標的] 【東和鋼鐵】 (中長期多單)
1. 標的:東和鋼鐵

2. 分類:中長期多單

3. 分析/正文:

基本面

在原物料的漲價下,相關產品也陸續漲價中,近期內還是持續享有低存貨成本的優勢
相關廠商威致、海光、豐興最近都在噴

技術面

目前判斷爲整理,…
[簡稱(name)] …[標的] 東和鋼鐵 (中長期多單)
1. 標的:【東和鋼鐵】

2. 分類:中長期多單

3. 分析/正文:

基本面

在原物料的漲價下,相關產品也陸續漲價中,近期內還是持續享有低存貨成本的優勢
相關廠商威致、海光、豐興最近都在噴

技術面

目前判斷爲整理,短期內要有波段漲幅還是要再一根出量,以…",correct,
collision:2006,2006,東和鋼鐵,M.1629524138.A.700,2021-08-21 13:35:38,新聞,name,sparse,False,2,[新聞] 五大投顧上半年最準:CMoney獵報分析各券商EPS估值,1,False,True,882,"[簡稱(name)] …盤價為246元,報酬率為30.5%。

另外,其他檔個股報酬率皆有一定的水準。

另也可從CMoney獵報中看出各券商預估EPS最準前十名,

其中不乏在2021年漲幅超過50%的個股,

而上半年熱門的傳產領頭羊鋼鐵類股也列居其中,包含:【東和鋼鐵】、中鴻、世紀鋼、

新光鋼。近日大盤表現不理想,個股的表現皆呈現疲弱,

不過,在CMoney整理出來的熱門個股裡(
https://cmy.tw/007oSe
),

優於近幾日大盤績效者還是有多檔標的可供參考。
https://i.im…",correct,
collision:2006,2006,東和鋼鐵,M.1607686474.A.AF9,2020-12-11 19:34:34,新聞,name,sparse,False,4,[新聞] 〈台股盤後〉金融股接棒 台積電買盤承接 指數大洗三溫暖 驚險守紅,1,False,True,847,"[簡稱(name)] …融族群表
現強勢,扮演大盤撐盤要角,指標股富邦金大漲逾 4%,國泰金、中信金、兆豐金等也有
逾 1% 漲幅。

鋼市逐漸走出谷底,鋼鐵股受惠漲價利多,持續吸引資金進駐,今日股價相對抗跌,威致
收在漲停價 19.55 元,中鴻也有逾半根停板,【東和鋼鐵】、中鋼、燁輝等均收紅盤。

法人表示,儘管台股漲多拉回,但進入產業、法人作帳旺季,市場對經濟前景仍樂觀看待
,多頭格局不變,且短中長期均線呈多頭排列,仍將維持於高檔震盪格局。


3.心得/評論:
※必需填寫滿20字
才一兩百點而已就在洗三…",correct,
